user_id,degs,deg_adj,ego,CC,CC_adj,ego_out,ego_adj
us215576,1,7.0,0,0.0,0.047619047619,7,7
us596440,2,41.5,0,0.0,0.105596973406,83,80
us549359,1,313.0,0,0.0,0.0496231670353,313,313
us160046,1,1.0,0,0.0,0.0,1,1
us492265,1,109.0,0,0.0,0.0980292218824,109,109
us156416,1,4.0,0,0.0,0.0,4,4
us233860,8,222.75,8,0.285714285714,0.0641303091575,1766,1395
us21644,3,4.0,1,0.333333333333,0.345238095238,10,8
us248559,1,59.0,0,0.0,0.0631209818819,59,59
us757231,1,101.0,0,0.0,0.0613861386139,101,101
us424825,8,112.5,10,0.357142857143,0.122795350983,880,666
us563076,1,1.0,0,0.0,0.0,1,1
us364407,5,11.6,6,0.6,0.432087912088,46,38
us468182,44,97.4090909091,132,0.139534883721,0.152369568604,4022,2215
us538336,1,18.0,0,0.0,0.183006535948,18,18
us123950,1,372.0,0,0.0,0.0191867373852,372,372
us774849,3,110.0,1,0.333333333333,0.0408588898661,328,305
us265567,49,82.5102040816,77,0.0654761904762,0.115083677075,3889,2166
us606583,1,89.0,0,0.0,0.0760980592441,89,89
us751518,2,18.5,1,1.0,0.0532763532764,35,34
us642425,1,3.0,0,0.0,0.0,3,3
us429725,19,63.7894736842,11,0.0643274853801,0.123753973177,1190,854
us574025,1,82.0,0,0.0,0.0846130683529,82,82
us322047,1,49.0,0,0.0,0.0331632653061,49,49
us392793,4,31.0,0,0.0,0.0648109428924,124,114
us728559,1,24.0,0,0.0,0.0688405797101,24,24
us145704,5,242.2,2,0.2,0.019251726868,1207,1124
us793192,1,21.0,0,0.0,0.1,21,21
us677181,2,27.0,0,0.0,0.0406386066763,54,53
us731219,2,19.5,0,0.0,0.141173641174,39,38
us157997,1,208.0,0,0.0,0.034977703456,208,208
us764002,1,174.0,0,0.0,0.0801940070427,174,174
us367752,1,148.0,0,0.0,0.0583747012318,148,148
us723255,2,7.0,0,0.0,0.0,14,13
us695186,1,44.0,0,0.0,0.0750528541226,44,44
us100250,11,88.5454545455,25,0.454545454545,0.146473110099,924,626
us442889,5,120.8,2,0.2,0.0830012339549,600,523
us81804,2,38.0,1,1.0,0.15271427098,74,70
us612840,2,1.0,0,0.0,0.0,2,1
us50358,1,27.0,0,0.0,0.042735042735,27,27
us31864,1,4.0,0,0.0,0.0,4,4
us130907,1,2.0,0,0.0,0.0,2,2
us248215,1,3.0,0,0.0,0.0,3,3
us306037,12,59.75,17,0.257575757576,0.116672565391,683,519
us48087,1,1.0,0,0.0,0.0,1,1
us709680,3,3.0,0,0.0,0.0222222222222,9,7
us786412,3,57.6666666667,1,0.333333333333,0.154392961808,171,165
us205273,3,7.0,3,1.0,0.489417989418,15,9
us738979,1,3.0,0,0.0,0.0,3,3
us332528,7,45.1428571429,2,0.0952380952381,0.250989581892,312,297
us771654,25,35.64,19,0.0633333333333,0.0954234281911,853,558
us273501,1,6.0,0,0.0,0.0,6,6
us509955,1,24.0,0,0.0,0.0724637681159,24,24
us780384,1,24.0,0,0.0,0.0579710144928,24,24
us90307,4,6.75,0,0.0,0.157875457875,27,24
us441308,2,502.0,0,0.0,0.00630448459607,1004,1002
us329057,2,43.5,1,1.0,0.137442744793,85,80
us764192,59,45.3220338983,125,0.073056691993,0.137094937291,2424,1321
us772695,7,29.8571428571,3,0.142857142857,0.11554950799,203,167
us716829,2,43.0,0,0.0,0.0906553041434,86,85
us568727,2,160.5,0,0.0,0.0426687263748,321,317
us341835,3,21.0,0,0.0,0.110808767952,63,59
us648393,1,4.0,0,0.0,0.166666666667,4,4
us404136,1,132.0,0,0.0,0.0791117279667,132,132
us423731,1,32.0,0,0.0,0.280241935484,32,32
us639566,1,10.0,0,0.0,0.0888888888889,10,10
us26582,1,1.0,0,0.0,0.0,1,1
us220134,1,215.0,0,0.0,0.0271245381439,215,215
us446068,19,173.894736842,36,0.210526315789,0.0672150260974,3232,1988
us539085,1,635.0,0,0.0,0.025504856057,635,635
us728875,6,53.0,9,0.6,0.241359374317,300,237
us72552,2,16.5,0,0.0,0.0213675213675,33,31
us147663,3,340.0,0,0.0,0.0280125135402,1020,1007
us471115,1,3.0,0,0.0,0.0,3,3
us302961,1,38.0,0,0.0,0.0426742532006,38,38
us305836,41,96.4146341463,135,0.164634146341,0.146389888568,3683,2129
us220819,1,1.0,0,0.0,0.0,1,1
us61443,1,1.0,0,0.0,0.0,1,1
us591894,2,48.5,1,1.0,0.0829219047736,95,88
us198690,1,215.0,0,0.0,0.0271245381439,215,215
us447819,1,13.0,0,0.0,0.205128205128,13,13
us492329,1,1.0,0,0.0,0.0,1,1
us716183,1,239.0,0,0.0,0.0264758623115,239,239
us473303,3,40.0,1,0.333333333333,0.421729838996,118,106
us283814,48,88.5208333333,123,0.109042553191,0.147470465871,4003,2288
us28853,3,11.0,0,0.0,0.0189933523267,33,31
us71311,1,16.0,0,0.0,0.1,16,16
us735101,3,2.0,0,0.0,0.0,6,4
us365408,1,253.0,0,0.0,0.0336282075413,253,253
us332608,1,26.0,0,0.0,0.12,26,26
us614054,1,19.0,0,0.0,0.0116959064327,19,19
us788126,1,14.0,0,0.0,0.252747252747,14,14
us422816,1,635.0,0,0.0,0.025504856057,635,635
us589339,1,5.0,0,0.0,0.1,5,5
us402096,1,4.0,0,0.0,0.0,4,4
us375298,12,121.916666667,18,0.272727272727,0.088924015609,1427,984
us477022,1,1.0,0,0.0,0.0,1,1
us172029,1,101.0,0,0.0,0.0613861386139,101,101
us203923,91,76.7362637363,383,0.0935286935287,0.126836403173,6217,3186
us791208,1,4.0,0,0.0,0.0,4,4
us337169,2,499.5,0,0.0,0.00630448459607,999,998
us767516,1,33.0,0,0.0,0.0662878787879,33,33
us267377,1,7.0,0,0.0,0.047619047619,7,7
us781564,1,2.0,0,0.0,0.0,2,2
us371024,1,2.0,0,0.0,0.0,2,2
us86640,1,55.0,0,0.0,0.0794612794613,55,55
us265936,1,1.0,0,0.0,0.0,1,1
us621420,1,251.0,0,0.0,0.0637450199203,251,251
us520889,1,313.0,0,0.0,0.0496231670353,313,313
us39000,1,1.0,0,0.0,0.0,1,1
us441984,5,186.8,5,0.5,0.105110949546,924,748
us701311,1,2.0,0,0.0,0.0,2,2
us736284,20,89.85,46,0.242105263158,0.145872222064,1705,1045
us270474,11,126.727272727,8,0.145454545455,0.089018344054,1378,1102
us245621,1,8.0,0,0.0,0.285714285714,8,8
us433175,1,36.0,0,0.0,0.149206349206,36,36
us327156,2,122.0,0,0.0,0.0303250345781,244,243
us790093,1,11.0,0,0.0,0.0545454545455,11,11
us558349,2,6.5,1,1.0,0.233333333333,11,10
us64218,1,3.0,0,0.0,0.0,3,3
us84430,2,4.0,0,0.0,0.0714285714286,8,7
us94414,1,4.0,0,0.0,0.166666666667,4,4
us187377,2,1.0,0,0.0,0.0,2,1
us134658,1,6.0,0,0.0,0.0,6,6
us362202,1,22.0,0,0.0,0.025974025974,22,22
us276743,4,13.75,2,0.333333333333,0.20983044733,51,39
us307679,1,9.0,0,0.0,0.138888888889,9,9
us411235,1,157.0,0,0.0,0.0309488812674,157,157
us205610,1,53.0,0,0.0,0.0631349782293,53,53
us28110,1,35.0,0,0.0,0.0941176470588,35,35
us241137,2,27.0,0,0.0,0.0900734923991,54,53
us675180,2,22.0,0,0.0,0.0442307692308,44,42
us599074,6,148.833333333,11,0.733333333333,0.101189920217,871,628
us530672,1,27.0,0,0.0,0.193732193732,27,27
us155234,3,362.0,1,0.333333333333,0.0999208124186,1084,1039
us122228,1,1.0,0,0.0,0.0,1,1
us752418,1,2.0,0,0.0,0.0,2,2
us535167,2,15.5,1,1.0,0.284420289855,29,24
us580067,7,94.4285714286,5,0.238095238095,0.0508081455921,651,552
us441893,2,112.5,0,0.0,0.0935064935065,225,223
us98374,15,44.8666666667,18,0.171428571429,0.344843083098,637,518
us606692,3,245.333333333,0,0.0,0.0428972996331,736,681
us204457,2,132.0,1,1.0,0.087960823154,262,249
us729846,1,1.0,0,0.0,0.0,1,1
us315925,1,2.0,0,0.0,0.0,2,2
us633077,6,67.8333333333,4,0.266666666667,0.0810582229863,399,347
us184724,2,113.5,0,0.0,0.0211380266477,227,226
us2673,1,42.0,0,0.0,0.0766550522648,42,42
us587841,1,19.0,0,0.0,0.116959064327,19,19
us491027,1,5.0,0,0.0,0.0,5,5
us721927,2,65.0,0,0.0,0.114485551706,130,128
us415483,4,129.0,2,0.333333333333,0.0834752411279,512,489
us781176,1,5.0,0,0.0,0.1,5,5
us777129,1,70.0,0,0.0,0.0811594202899,70,70
us350635,1,7.0,0,0.0,0.0,7,7
us207626,5,116.2,4,0.4,0.174965376152,573,507
us766571,2,84.0,1,1.0,0.0860538469921,166,155
us500642,3,73.0,1,0.333333333333,0.131607737135,217,213
us66681,1,372.0,0,0.0,0.0191867373852,372,372
us192055,89,62.2134831461,211,0.0538815117467,0.142036347905,5115,2504
us483957,2,191.0,1,1.0,0.0629463441886,380,361
us495117,1,26.0,0,0.0,0.126153846154,26,26
us554788,6,74.5,4,0.266666666667,0.0463278294304,439,392
us164467,1,3.0,0,0.0,0.0,3,3
us213165,45,56.7333333333,107,0.108080808081,0.134092751313,2339,1224
us792315,2,4.5,0,0.0,0.0333333333333,9,8
us593234,1,3.0,0,0.0,0.0,3,3
us47656,3,4.0,0,0.0,0.0333333333333,12,10
us414919,1,65.0,0,0.0,0.118269230769,65,65
us286553,2,137.0,1,1.0,0.0763379132944,272,266
us651656,1,17.0,0,0.0,0.0882352941176,17,17
us308186,1,15.0,0,0.0,0.0952380952381,15,15
us294712,1,10.0,0,0.0,0.266666666667,10,10
us86134,1,55.0,0,0.0,0.0794612794613,55,55
us620896,3,112.333333333,0,0.0,0.0155368624365,337,321
us240028,1,11.0,0,0.0,0.0363636363636,11,11
us355947,13,188.230769231,35,0.448717948718,0.122744553722,2377,1594
us396791,2,4.0,0,0.0,0.119047619048,8,7
us746852,5,30.2,3,0.3,0.295001404934,145,132
us738797,5,56.2,3,0.3,0.181661497875,275,231
us584515,1,18.0,0,0.0,0.150326797386,18,18
us34714,8,58.75,4,0.142857142857,0.0653166534107,462,396
us445146,1,1.0,0,0.0,0.0,1,1
us443507,1,18.0,0,0.0,0.209150326797,18,18
us257973,1,8.0,0,0.0,0.178571428571,8,8
us47774,99,41.0,147,0.030303030303,0.17696482323,3765,2171
us605538,3,43.0,0,0.0,0.0308598015477,129,127
us722697,1,34.0,0,0.0,0.0926916221034,34,34
us719921,2,226.0,1,1.0,0.0607855199496,450,414
us653031,1,1.0,0,0.0,0.0,1,1
us721100,8,16.5,4,0.142857142857,0.225427370315,124,107
us627636,1,9.0,0,0.0,0.0833333333333,9,9
us552068,3,115.0,2,0.666666666667,0.395851400506,341,328
us247931,1,101.0,0,0.0,0.0613861386139,101,101
us398054,2,3.5,0,0.0,0.0333333333333,7,6
us619471,1,62.0,0,0.0,0.128503437335,62,62
us583541,1,32.0,0,0.0,0.0604838709677,32,32
us558885,1,1.0,0,0.0,0.0,1,1
us619680,1,5.0,0,0.0,0.2,5,5
us111666,3,141.333333333,3,1.0,0.173062245795,418,385
us456764,1,8.0,0,0.0,0.0357142857143,8,8
us36180,2,9.0,1,1.0,0.525,16,15
us685423,1,92.0,0,0.0,0.107501194458,92,92
us499795,13,109.230769231,15,0.192307692308,0.143096670564,1390,1044
us626937,2,100.0,0,0.0,0.0261661844576,200,199
us68912,1,40.0,0,0.0,0.0512820512821,40,40
us187450,1,58.0,0,0.0,0.0296430732002,58,58
us698322,1,54.0,0,0.0,0.132774283718,54,54
us764557,1,1.0,0,0.0,0.0,1,1
us72360,6,8.66666666667,0,0.0,0.105954503013,52,38
us400676,3,97.6666666667,0,0.0,0.100264684764,293,267
us723171,1,15.0,0,0.0,0.0285714285714,15,15
us718383,20,58.4,28,0.147368421053,0.092318147317,1112,647
us643059,1,186.0,0,0.0,0.0288869514676,186,186
us375311,2,10.0,1,1.0,0.425245098039,18,16
us360772,12,224.5,26,0.393939393939,0.120746542136,2642,1777
us212956,3,9.0,1,0.333333333333,0.147171347171,25,18
us473185,1,56.0,0,0.0,0.155194805195,56,56
us495427,1,4.0,0,0.0,0.333333333333,4,4
us745748,1,1.0,0,0.0,0.0,1,1
us724127,1,33.0,0,0.0,0.0662878787879,33,33
us708302,87,37.6091954023,196,0.0523924084469,0.176081901435,2880,1369
us776962,2,73.0,0,0.0,0.0723012866958,146,142
us73246,7,50.8571428571,6,0.285714285714,0.131393413147,344,267
us720781,1,8.0,0,0.0,0.178571428571,8,8
us349561,2,267.0,1,1.0,0.0755545208861,532,495
us92243,1,96.0,0,0.0,0.0754385964912,96,96
us751239,4,38.75,0,0.0,0.115281227975,155,134
us317150,1,22.0,0,0.0,0.233766233766,22,22
us590523,1,1.0,0,0.0,0.0,1,1
us93535,1,372.0,0,0.0,0.0191867373852,372,372
us337584,2,6.5,0,0.0,0.0909090909091,13,12
us313449,1,29.0,0,0.0,0.125615763547,29,29
us680287,2,88.0,1,1.0,0.540097003521,174,173
us427435,4,143.25,3,0.5,0.141189168804,567,507
us340616,1,1.0,0,0.0,0.0,1,1
us331390,6,243.0,5,0.333333333333,0.0564913853819,1448,1211
us720454,2,130.5,0,0.0,0.0348829528007,261,255
us464609,1,998.0,0,0.0,0.0126089691921,998,998
us166575,1,2.0,0,0.0,0.0,2,2
us449066,3,208.333333333,2,0.666666666667,0.0620987988845,621,530
us251974,1,99.0,0,0.0,0.0836940836941,99,99
us226763,20,127.45,35,0.184210526316,0.119198390313,2479,1663
us169452,1,1.0,0,0.0,0.0,1,1
us270700,1,136.0,0,0.0,0.104793028322,136,136
us27380,1,2.0,0,0.0,0.0,2,2
us180546,2,12.0,1,1.0,0.0607142857143,22,21
us416734,2,1.0,0,0.0,0.0,2,1
us295874,1,11.0,0,0.0,0.0,11,11
us194643,2,8.5,1,1.0,0.403846153846,15,12
us136145,4,7.0,0,0.0,0.057702020202,28,25
us488057,1,216.0,0,0.0,0.0801894918174,216,216
us231,35,47.4285714286,126,0.211764705882,0.230526508757,1408,864
us200392,4,5.0,3,0.5,0.405303030303,14,11
us433180,1,8.0,0,0.0,0.0357142857143,8,8
us740715,1,4.0,0,0.0,0.166666666667,4,4
us665875,1,183.0,0,0.0,0.073560319462,183,183
us781755,2,129.0,0,0.0,0.059736799284,258,257
us257788,3,7.66666666667,0,0.0,0.0725108225108,23,21
us169338,2,1.0,0,0.0,0.0,2,1
us567643,1,1.0,0,0.0,0.0,1,1
us594795,2,12.0,0,0.0,0.0452380952381,24,23
us281869,4,2.0,0,0.0,0.0416666666667,8,5
us159280,1,2.0,0,0.0,0.0,2,2
us771719,1,28.0,0,0.0,0.0661375661376,28,28
us737255,1,32.0,0,0.0,0.120967741935,32,32
us103285,6,61.6666666667,7,0.466666666667,0.216770019318,356,252
us330899,4,123.75,0,0.0,0.0594036186615,495,477
us447222,1,1.0,0,0.0,0.0,1,1
us590498,2,33.5,0,0.0,0.0541310541311,67,65
us167485,1,53.0,0,0.0,0.161103047896,53,53
us298364,6,29.3333333333,1,0.0666666666667,0.0565081552931,174,154
us69787,74,50.5540540541,293,0.108478341355,0.171459878382,3155,1634
us587361,1,2.0,0,0.0,0.0,2,2
us174137,1,2.0,0,0.0,0.0,2,2
us483098,3,15.6666666667,3,1.0,0.687398373984,41,39
us197887,2,60.5,1,1.0,0.154075091575,119,113
us196414,21,45.8571428571,11,0.052380952381,0.13776964684,941,644
us8013,2,3.5,1,1.0,0.25,5,4
us653600,228,55.4078947368,1494,0.0577324368189,0.197835555294,9645,3957
us618763,2,113.0,1,1.0,0.0624581018282,224,217
us790307,1,6.0,0,0.0,0.0666666666667,6,6
us377699,1,157.0,0,0.0,0.0309488812674,157,157
us457957,13,49.2307692308,6,0.0769230769231,0.106341427085,628,465
us181990,1,1.0,0,0.0,0.0,1,1
us689686,3,63.0,0,0.0,0.0245201064873,189,186
us240204,2,16.5,0,0.0,0.0282258064516,33,32
us41889,1,10.0,0,0.0,0.0666666666667,10,10
us44703,1,27.0,0,0.0,0.0569800569801,27,27
us196373,1,76.0,0,0.0,0.0789473684211,76,76
us575065,8,55.125,1,0.0357142857143,0.0543574929972,439,418
us362433,1,7.0,0,0.0,0.190476190476,7,7
us677837,1,40.0,0,0.0,0.0884615384615,40,40
us232024,1,114.0,0,0.0,0.0662940537184,114,114
us640682,1,1.0,0,0.0,0.0,1,1
us121343,4,49.75,1,0.166666666667,0.118400245543,197,180
us564571,2,242.5,0,0.0,0.0900498974604,485,476
us184471,3,7.0,0,0.0,0.068253968254,21,18
us408791,1,998.0,0,0.0,0.0126089691921,998,998
us708763,4,86.5,2,0.333333333333,0.071538357879,342,306
us442900,2,503.0,0,0.0,0.0420187703104,1006,1002
us303416,1,1.0,0,0.0,0.0,1,1
us196164,1,66.0,0,0.0,0.300233100233,66,66
us384036,2,3.5,0,0.0,0.0,7,6
us242585,1,28.0,0,0.0,0.0582010582011,28,28
us771959,3,11.3333333333,0,0.0,0.0330158730159,34,32
us417150,2,577.5,1,1.0,0.0217789252297,1153,1101
us723914,2,5.0,0,0.0,0.0892857142857,10,9
us778735,1,7.0,0,0.0,0.0952380952381,7,7
us646439,2,16.0,0,0.0,0.138461538462,32,31
us239920,1,10.0,0,0.0,0.155555555556,10,10
us3,3,20.0,1,0.333333333333,0.121263104711,58,45
us717765,14,62.5,11,0.120879120879,0.104122722988,853,640
us60202,183,56.3770491803,854,0.0512820512821,0.178295637422,8609,3787
us455706,1,3.0,0,0.0,0.0,3,3
us385639,1,33.0,0,0.0,0.325757575758,33,33
us66205,1,183.0,0,0.0,0.0512820512821,183,183
us29732,5,29.0,0,0.0,0.108459383754,145,135
us200187,1,58.0,0,0.0,0.0296430732002,58,58
us765346,1,2.0,0,0.0,0.0,2,2
us640729,1,4.0,0,0.0,0.0,4,4
us731162,3,274.666666667,2,0.666666666667,0.0860266051602,820,741
us418809,61,104.540983607,340,0.185792349727,0.172814410127,5697,2658
us432508,1,1.0,0,0.0,0.0,1,1
us440337,1,131.0,0,0.0,0.0352319436289,131,131
us154337,5,6.0,1,0.1,0.43986013986,28,24
us126773,1,38.0,0,0.0,0.126600284495,38,38
us712395,2,17.5,0,0.0,0.113756613757,35,34
us224292,1,1.0,0,0.0,0.0,1,1
us691388,8,78.75,6,0.214285714286,0.0446217816587,618,485
us280317,2,6.0,1,1.0,0.472222222222,10,8
us283201,1,85.0,0,0.0,0.0358543417367,85,85
us580912,1,186.0,0,0.0,0.0288869514676,186,186
us78483,15,35.6666666667,9,0.0857142857143,0.0667978918642,517,400
us224195,2,9.5,0,0.0,0.154945054945,19,18
us739432,1,65.0,0,0.0,0.0961538461538,65,65
us170644,1,18.0,0,0.0,0.124183006536,18,18
us101930,2,10.5,1,1.0,0.319047619048,19,15
us317907,1,1.0,0,0.0,0.0,1,1
us753062,6,51.3333333333,0,0.0,0.0554488989272,308,281
us248696,30,93.0333333333,57,0.131034482759,0.0867545119904,2677,1715
us28266,24,25.5416666667,13,0.0471014492754,0.131223174429,587,438
us26232,1,1.0,0,0.0,0.0,1,1
us556038,3,5.33333333333,2,0.666666666667,0.422222222222,12,6
us26592,30,86.9333333333,45,0.103448275862,0.127815468667,2518,1600
us434169,1,62.0,0,0.0,0.16393442623,62,62
us48156,1,16.0,0,0.0,0.0166666666667,16,16
us611335,1,1.0,0,0.0,0.0,1,1
us684484,1,186.0,0,0.0,0.0288869514676,186,186
us89339,2,51.0,1,1.0,0.147514470548,100,93
us17981,2,3.0,0,0.0,0.05,6,5
us177290,5,24.2,4,0.4,0.336952136439,113,102
us163476,1,65.0,0,0.0,0.118269230769,65,65
us425385,5,46.2,1,0.1,0.0988478188478,229,201
us163279,4,289.0,3,0.5,0.0709368472877,1150,1068
us315806,1,373.0,0,0.0,0.034737236588,373,373
us718814,1,213.0,0,0.0,0.0296749047746,213,213
us99237,1,16.0,0,0.0,0.0666666666667,16,16
us442260,2,294.5,1,1.0,0.0574633642027,587,532
us790205,1,1.0,0,0.0,0.0,1,1
us242658,2,34.5,0,0.0,0.0345997286296,69,68
us534797,68,69.2941176471,257,0.112818261633,0.220091696588,4198,1980
us238090,1,75.0,0,0.0,0.0861261261261,75,75
us325001,1,32.0,0,0.0,0.070564516129,32,32
us358878,1,1.0,0,0.0,0.0,1,1
us449775,2,31.5,0,0.0,0.0928961748634,63,62
us215951,2,2.0,0,0.0,0.0,4,3
us451498,1,1.0,0,0.0,0.0,1,1
us177590,1,11.0,0,0.0,0.0181818181818,11,11
us439746,15,150.466666667,30,0.285714285714,0.16492068535,2197,1525
us198290,9,5.0,0,0.0,0.095584045584,45,33
us775116,2,5.0,0,0.0,0.0277777777778,10,9
us267064,3,38.3333333333,0,0.0,0.0253836390908,115,112
us400172,10,44.1,1,0.0222222222222,0.0612994916561,439,363
us227643,3,3.0,0,0.0,0.0222222222222,9,7
us58521,11,25.6363636364,2,0.0363636363636,0.08954159025,278,228
us616548,1,1.0,0,0.0,0.0,1,1
us563667,2,50.5,1,1.0,0.0804271708683,99,96
us463399,4,29.25,0,0.0,0.116177745215,117,107
us718470,29,62.0,61,0.150246305419,0.0965791006908,1676,954
us459295,1,17.0,0,0.0,0.0808823529412,17,17
us561584,1,1.0,0,0.0,0.0,1,1
us697366,2,8.5,0,0.0,0.0333333333333,17,16
us449448,1,125.0,0,0.0,0.0812903225806,125,125
us462483,2,96.0,0,0.0,0.0955366399302,192,179
us536129,2,11.0,0,0.0,0.170833333333,22,19
us639316,1,1.0,0,0.0,0.0,1,1
us359123,1,1.0,0,0.0,0.0,1,1
us14349,2,1.0,0,0.0,0.0,2,1
us347710,1,22.0,0,0.0,0.186147186147,22,22
us196971,1,3.0,0,0.0,0.0,3,3
us49783,1,98.0,0,0.0,0.11319166842,98,98
us192758,1,998.0,0,0.0,0.0126089691921,998,998
us361357,3,3.33333333333,0,0.0,0.0555555555556,10,8
us739340,2,279.0,1,1.0,0.0529655429752,556,477
us325877,15,76.9333333333,8,0.0761904761905,0.121943359029,1138,867
us679173,1,10.0,0,0.0,0.0,10,10
us319808,2,72.0,0,0.0,0.099377076412,144,140
us489520,1,1.0,0,0.0,0.0,1,1
us702290,1,9.0,0,0.0,0.388888888889,9,9
us103,2,106.0,1,1.0,0.0820651202288,210,193
us756012,1,64.0,0,0.0,0.0138888888889,64,64
us705680,1,33.0,0,0.0,0.0852272727273,33,33
us85289,1,57.0,0,0.0,0.0927318295739,57,57
us26258,1,35.0,0,0.0,0.0941176470588,35,35
us423592,2,58.5,0,0.0,0.128610460578,117,109
us302940,1,2.0,0,0.0,0.0,2,2
us193900,1,8.0,0,0.0,0.107142857143,8,8
us118980,2,55.5,1,1.0,0.20101010101,109,104
us4453,3,8.66666666667,0,0.0,0.0750360750361,26,24
us328851,3,253.333333333,2,0.666666666667,0.0798982123732,756,641
us230811,1,2.0,0,0.0,0.0,2,2
us369745,157,44.5414012739,379,0.0309488812674,0.147598561242,6235,2939
us733762,1,12.0,0,0.0,0.212121212121,12,12
us234161,1,15.0,0,0.0,0.0857142857143,15,15
us791711,7,40.7142857143,2,0.0952380952381,0.0966403234438,281,265
us112246,1,1.0,0,0.0,0.0,1,1
us336856,2,9.0,0,0.0,0.112121212121,18,17
us493190,23,86.0434782609,49,0.193675889328,0.141597845515,1881,1156
us219166,4,55.25,0,0.0,0.153659565376,221,213
us185704,1,5.0,0,0.0,0.1,5,5
us262184,1,1.0,0,0.0,0.0,1,1
us364787,2,127.5,0,0.0,0.0715712644891,255,251
us459803,6,127.0,3,0.2,0.0555526877105,756,666
us711918,1,170.0,0,0.0,0.0363383223112,170,170
us165781,10,110.2,9,0.2,0.0984385741928,1084,801
us675658,27,72.1481481481,66,0.188034188034,0.136070522654,1816,972
us614108,1,3.0,0,0.0,0.333333333333,3,3
us91168,1,10.0,0,0.0,0.222222222222,10,10
us353296,1,2.0,0,0.0,0.0,2,2
us230782,1,22.0,0,0.0,0.116883116883,22,22
us636642,2,22.5,0,0.0,0.01955602537,45,44
us58311,372,20.3091397849,1324,0.0191867373852,0.276070904698,4907,2413
us577799,1,4.0,0,0.0,0.0,4,4
us601952,1,11.0,0,0.0,0.0545454545455,11,11
us59959,1,1.0,0,0.0,0.0,1,1
us579272,5,12.2,0,0.0,0.0472783584979,61,54
us584044,5,84.0,4,0.4,0.223385575209,412,388
us740942,5,70.8,3,0.3,0.0587998199176,348,288
us61958,1,1.0,0,0.0,0.0,1,1
us315962,1,83.0,0,0.0,0.0772847487511,83,83
us310082,2,5.5,0,0.0,0.0444444444444,11,10
us376821,1,4.0,0,0.0,0.0,4,4
us587488,66,59.3787878788,183,0.0853146853147,0.130108646798,3553,1843
us622986,3,102.666666667,0,0.0,0.0467882504001,308,296
us474894,2,14.0,1,1.0,0.17619047619,26,24
us156408,3,41.3333333333,0,0.0,0.085233067586,124,118
us602633,5,154.8,2,0.2,0.284724902835,770,714
us737992,2,17.0,0,0.0,0.101648351648,34,32
us728719,1,375.0,0,0.0,0.0323707664884,375,375
us51707,3,14.3333333333,0,0.0,0.0824915824916,43,40
us399400,4,274.75,3,0.5,0.0994604996435,1093,1040
us306208,2,3.5,1,1.0,0.6,5,4
us768552,38,44.0263157895,69,0.0981507823613,0.16931204263,1535,908
us786205,4,34.25,3,0.5,0.106620757609,131,108
us165988,1,57.0,0,0.0,0.0607769423559,57,57
us167486,1,5.0,0,0.0,0.1,5,5
us278157,1,1.0,0,0.0,0.0,1,1
us490566,1,1.0,0,0.0,0.0,1,1
us762512,1,5.0,0,0.0,0.1,5,5
us101821,3,83.0,1,0.333333333333,0.108562343211,247,227
us438846,1,1.0,0,0.0,0.0,1,1
us590507,1,1.0,0,0.0,0.0,1,1
us433394,10,160.1,17,0.377777777778,0.148777208503,1567,1211
us689598,13,143.153846154,11,0.141025641026,0.0889820505544,1839,1485
us208964,4,77.75,0,0.0,0.0838639477637,311,276
us695799,2,35.5,1,1.0,0.38974246415,69,67
us195904,2,145.5,0,0.0,0.0498029284171,291,277
us100791,1,2.0,0,0.0,0.0,2,2
us417999,2,312.0,1,1.0,0.0492411282541,622,548
us160380,3,10.3333333333,1,0.333333333333,0.0987012987013,29,27
us774564,4,47.75,1,0.166666666667,0.0755874323925,189,175
us159809,5,110.0,5,0.5,0.0975497181737,540,404
us200127,1,1.0,0,0.0,0.0,1,1
us211688,2,23.0,0,0.0,0.0932926829268,46,44
us187993,1,8.0,0,0.0,0.178571428571,8,8
us456834,1,9.0,0,0.0,0.25,9,9
us387841,1,5.0,0,0.0,0.0,5,5
us400301,1,49.0,0,0.0,0.0722789115646,49,49
us117131,1,3.0,0,0.0,0.333333333333,3,3
us329974,4,277.75,2,0.333333333333,0.0379955784059,1107,1054
us719658,1,85.0,0,0.0,0.142016806723,85,85
us668909,1,1.0,0,0.0,0.0,1,1
us419930,14,120.785714286,14,0.153846153846,0.103855907128,1663,1160
us392318,1,48.0,0,0.0,0.179964539007,48,48
us586108,1,79.0,0,0.0,0.0084388185654,79,79
us661902,1,2.0,0,0.0,0.0,2,2
us717497,6,120.833333333,4,0.266666666667,0.0904716102499,717,558
us413913,1,42.0,0,0.0,0.148664343786,42,42
us547701,1,27.0,0,0.0,0.250712250712,27,27
us89321,2,5.0,0,0.0,0.0,10,9
us11460,1,25.0,0,0.0,0.266666666667,25,25
us276195,1,1.0,0,0.0,0.0,1,1
us296896,5,150.0,2,0.2,0.0884545065649,746,701
us623385,1,183.0,0,0.0,0.073560319462,183,183
us160699,3,407.0,3,1.0,0.0539574623113,1215,1123
us107062,1,2.0,0,0.0,0.0,2,2
us757884,1,5.0,0,0.0,0.0,5,5
us220447,1,29.0,0,0.0,0.137931034483,29,29
us772350,1,17.0,0,0.0,0.0588235294118,17,17
